split,segment_name,waymo_weather,predicted_weather,prediction_confidence,prob_sun_clear,prob_cloudy,prob_foggy,prob_rain,prob_snow,location,time_of_day,total_frames,labeled_frames,date,day_of_week,hour_of_day,local_time,tfrecord
train,8126606965364870152_985_090_1005_090,sunny,sun/clear,0.49,0.49,0.099,0.0295,0.2883,0.0932,location_phx,Dawn/Dusk,199,30,2017-10-13,Friday,17,17:29:42,segment-8126606965364870152_985_090_1005_090_with_camera_labels.tfrecord
train,8148053503558757176_4240_000_4260_000,sunny,rain/storm,0.699,0.0733,0.1936,0.0047,0.699,0.0294,location_sf,Day,199,30,2018-12-07,Friday,11,11:54:22,segment-8148053503558757176_4240_000_4260_000_with_camera_labels.tfrecord
train,8158128948493708501_7477_230_7497_230,sunny,rain/storm,0.6078,0.096,0.0355,0.0227,0.6078,0.238,location_phx,Day,199,40,2017-11-13,Monday,16,16:13:08,segment-8158128948493708501_7477_230_7497_230_with_camera_labels.tfrecord
train,8207498713503609786_3005_450_3025_450,sunny,sun/clear,0.5257,0.5257,0.0789,0.0248,0.3111,0.0596,location_phx,Day,199,20,2017-10-24,Tuesday,16,16:02:35,segment-8207498713503609786_3005_450_3025_450_with_camera_labels.tfrecord
train,8222208340265444449_1400_000_1420_000,sunny,rain/storm,0.8488,0.0008,0.0087,0.0079,0.8488,0.1338,location_sf,Day,198,20,2019-05-16,Thursday,12,12:11:37,segment-8222208340265444449_1400_000_1420_000_with_camera_labels.tfrecord
train,8323028393459455521_2105_000_2125_000,sunny,cloudy/overcast,0.5213,0.2819,0.5213,0.0264,0.1344,0.0359,location_phx,Day,198,40,2018-04-01,Sunday,8,08:14:32,segment-8323028393459455521_2105_000_2125_000_with_camera_labels.tfrecord
train,8327447186504415549_5200_000_5220_000,sunny,rain/storm,0.7998,0.0378,0.0436,0.0031,0.7998,0.1157,location_sf,Day,199,30,2018-11-26,Monday,15,15:49:08,segment-8327447186504415549_5200_000_5220_000_with_camera_labels.tfrecord
train,8345535260120974350_1980_000_2000_000,sunny,rain/storm,0.8254,0.0144,0.043,0.0287,0.8254,0.0885,location_sf,Day,199,30,2019-03-26,Tuesday,7,07:49:37,segment-8345535260120974350_1980_000_2000_000_with_camera_labels.tfrecord
train,8399876466981146110_2560_000_2580_000,sunny,rain/storm,0.8208,0.0191,0.0872,0.0093,0.8208,0.0636,location_sf,Day,199,20,2019-03-28,Thursday,15,15:02:30,segment-8399876466981146110_2560_000_2580_000_with_camera_labels.tfrecord
train,8424573439186068308_3460_000_3480_000,sunny,rain/storm,0.8749,0.0124,0.0574,0.0011,0.8749,0.0542,location_sf,Day,199,30,2019-05-08,Wednesday,11,11:43:32,segment-8424573439186068308_3460_000_3480_000_with_camera_labels.tfrecord
train,8454755173123314088_3202_000_3222_000,sunny,rain/storm,0.6756,0.0164,0.0424,0.182,0.6756,0.0836,location_phx,Day,198,30,2018-02-14,Wednesday,17,17:31:26,segment-8454755173123314088_3202_000_3222_000_with_camera_labels.tfrecord
train,8487809726845917818_4779_870_4799_870,sunny,cloudy/overcast,0.5223,0.281,0.5223,0.0234,0.1587,0.0145,location_phx,Dawn/Dusk,198,20,2017-10-04,Wednesday,18,18:26:47,segment-8487809726845917818_4779_870_4799_870_with_camera_labels.tfrecord
train,8494653877777333091_540_000_560_000,sunny,rain/storm,0.6663,0.0286,0.1553,0.0755,0.6663,0.0744,location_sf,Day,197,30,2019-02-13,Wednesday,12,12:02:52,segment-8494653877777333091_540_000_560_000_with_camera_labels.tfrecord
train,8513241054672631743_115_960_135_960,sunny,rain/storm,0.9592,0.0035,0.0187,0.013,0.9592,0.0056,location_phx,Night,196,20,2017-10-26,Thursday,18,18:29:34,segment-8513241054672631743_115_960_135_960_with_camera_labels.tfrecord
train,8543158371164842559_4131_530_4151_530,sunny,rain/storm,0.493,0.045,0.0482,0.0213,0.493,0.3925,location_phx,Dawn/Dusk,199,30,2017-10-25,Wednesday,17,17:17:46,segment-8543158371164842559_4131_530_4151_530_with_camera_labels.tfrecord
train,857746300435138193_1869_000_1889_000,sunny,foggy/hazy,0.4727,0.0201,0.208,0.4727,0.2839,0.0153,location_other,Day,198,30,2018-03-22,Thursday,9,09:13:48,segment-857746300435138193_1869_000_1889_000_with_camera_labels.tfrecord
train,8582923946352460474_2360_000_2380_000,sunny,rain/storm,0.8929,0.0045,0.037,0.0238,0.8929,0.0419,location_sf,Day,199,30,2019-05-07,Tuesday,18,18:19:14,segment-8582923946352460474_2360_000_2380_000_with_camera_labels.tfrecord
train,8603916601243187272_540_000_560_000,sunny,sun/clear,0.7823,0.7823,0.0624,0.0016,0.1471,0.0066,location_sf,Day,198,30,2019-03-13,Wednesday,11,11:22:13,segment-8603916601243187272_540_000_560_000_with_camera_labels.tfrecord
train,8633296376655504176_514_000_534_000,sunny,rain/storm,0.4273,0.129,0.3137,0.1242,0.4273,0.0058,location_other,Night,198,20,2018-01-08,Monday,21,21:30:42,segment-8633296376655504176_514_000_534_000_with_camera_labels.tfrecord
train,8659567063494726263_2480_000_2500_000,sunny,rain/storm,0.9485,0.0013,0.0235,0.0043,0.9485,0.0224,location_sf,Day,198,30,2019-02-07,Thursday,9,09:43:10,segment-8659567063494726263_2480_000_2500_000_with_camera_labels.tfrecord
train,8663006751916427679_1520_000_1540_000,sunny,rain/storm,0.9088,0.0012,0.0148,0.0035,0.9088,0.0716,location_sf,Day,198,30,2019-04-02,Tuesday,18,18:00:55,segment-8663006751916427679_1520_000_1540_000_with_camera_labels.tfrecord
train,8700094808505895018_7272_488_7292_488,sunny,sun/clear,0.9798,0.9798,0.0123,0.0006,0.0051,0.0022,location_phx,Day,199,50,2017-10-05,Thursday,10,10:58:25,segment-8700094808505895018_7272_488_7292_488_with_camera_labels.tfrecord
train,8722413665055769182_2840_000_2860_000,sunny,rain/storm,0.5203,0.0271,0.4119,0.0234,0.5203,0.0173,location_sf,Day,197,30,2019-05-15,Wednesday,15,15:14:50,segment-8722413665055769182_2840_000_2860_000_with_camera_labels.tfrecord
train,8745106945249251942_1207_000_1227_000,sunny,foggy/hazy,0.7115,0.0603,0.1023,0.7115,0.066,0.0598,location_phx,Day,198,30,2018-02-14,Wednesday,16,16:58:11,segment-8745106945249251942_1207_000_1227_000_with_camera_labels.tfrecord
train,8763126149209091146_1843_320_1863_320,sunny,sun/clear,0.9414,0.9414,0.0235,0.0013,0.0267,0.0071,location_other,Day,198,40,2017-10-05,Thursday,16,16:34:38,segment-8763126149209091146_1843_320_1863_320_with_camera_labels.tfrecord
train,8796914080594559459_4284_170_4304_170,sunny,sun/clear,0.6299,0.6299,0.0499,0.0259,0.2332,0.0612,location_phx,Dawn/Dusk,199,30,2017-10-10,Tuesday,17,17:28:45,segment-8796914080594559459_4284_170_4304_170_with_camera_labels.tfrecord
train,8806931859563747931_1160_000_1180_000,sunny,rain/storm,0.5226,0.183,0.1915,0.0921,0.5226,0.0109,location_sf,Dawn/Dusk,198,30,2019-03-14,Thursday,19,19:41:06,segment-8806931859563747931_1160_000_1180_000_with_camera_labels.tfrecord
train,8811210064692949185_3066_770_3086_770,sunny,rain/storm,0.5766,0.0927,0.1576,0.0703,0.5766,0.1027,location_phx,Day,199,30,2017-10-06,Friday,17,17:20:27,segment-8811210064692949185_3066_770_3086_770_with_camera_labels.tfrecord
train,8822503619482926605_1080_000_1100_000,sunny,rain/storm,0.9063,0.0,0.0012,0.0016,0.9063,0.0909,location_sf,Day,199,30,2019-05-14,Tuesday,19,19:19:12,segment-8822503619482926605_1080_000_1100_000_with_camera_labels.tfrecord
train,8859409804103625626_2760_000_2780_000,sunny,rain/storm,0.7716,0.0474,0.1075,0.0584,0.7716,0.0151,location_sf,Night,198,20,2019-05-10,Friday,20,20:47:16,segment-8859409804103625626_2760_000_2780_000_with_camera_labels.tfrecord
train,8938046348067069210_3800_000_3820_000,sunny,rain/storm,0.544,0.0231,0.3577,0.0119,0.544,0.0633,location_sf,Day,197,20,2019-03-28,Thursday,15,15:23:10,segment-8938046348067069210_3800_000_3820_000_with_camera_labels.tfrecord
train,8965112222692085704_4860_000_4880_000,sunny,rain/storm,0.7667,0.0046,0.0275,0.0769,0.7667,0.1243,location_sf,Day,199,30,2019-03-22,Friday,8,08:00:50,segment-8965112222692085704_4860_000_4880_000_with_camera_labels.tfrecord
train,898816942644052013_20_000_40_000,sunny,rain/storm,0.7702,0.0231,0.1042,0.0945,0.7702,0.0081,location_sf,Night,190,28,2019-01-16,Wednesday,20,20:26:14,segment-898816942644052013_20_000_40_000_with_camera_labels.tfrecord
train,9015546800913584551_4431_180_4451_180,sunny,sun/clear,0.9888,0.9888,0.0071,0.0004,0.0024,0.0013,location_phx,Day,198,30,2017-10-27,Friday,15,15:09:10,segment-9015546800913584551_4431_180_4451_180_with_camera_labels.tfrecord
train,9016865488168499365_4780_000_4800_000,sunny,rain/storm,0.9016,0.0013,0.0182,0.0434,0.9016,0.0355,location_sf,Day,198,30,2019-05-29,Wednesday,18,18:38:01,segment-9016865488168499365_4780_000_4800_000_with_camera_labels.tfrecord
train,9058545212382992974_5236_200_5256_200,sunny,sun/clear,0.8797,0.8797,0.0308,0.0029,0.0675,0.0192,location_phx,Day,198,40,2017-11-11,Saturday,13,13:51:21,segment-9058545212382992974_5236_200_5256_200_with_camera_labels.tfrecord
train,9062286840846668802_31_000_51_000,sunny,rain/storm,0.8323,0.0454,0.0294,0.0291,0.8323,0.0638,location_other,Day,199,30,2018-03-12,Monday,8,08:45:08,segment-9062286840846668802_31_000_51_000_with_camera_labels.tfrecord
train,9105380625923157726_4420_000_4440_000,sunny,sun/clear,0.9827,0.9827,0.0072,0.0002,0.005,0.005,location_sf,Day,199,30,2019-02-21,Thursday,11,11:59:50,segment-9105380625923157726_4420_000_4440_000_with_camera_labels.tfrecord
train,9110125340505914899_380_000_400_000,sunny,cloudy/overcast,0.7101,0.2418,0.7101,0.0153,0.0307,0.0021,location_sf,Day,199,30,2019-04-01,Monday,10,10:27:11,segment-9110125340505914899_380_000_400_000_with_camera_labels.tfrecord
train,9123867659877264673_3569_950_3589_950,sunny,rain/storm,0.57,0.3273,0.0608,0.0123,0.57,0.0297,location_other,Day,199,30,2017-12-11,Monday,15,15:29:04,segment-9123867659877264673_3569_950_3589_950_with_camera_labels.tfrecord
train,912496333665446669_1680_000_1700_000,sunny,sun/clear,0.5594,0.5594,0.4186,0.0094,0.0103,0.0022,location_sf,Day,198,30,2019-02-14,Thursday,17,17:07:48,segment-912496333665446669_1680_000_1700_000_with_camera_labels.tfrecord
train,913274067754539885_913_000_933_000,sunny,rain/storm,0.8688,0.0232,0.0715,0.0349,0.8688,0.0017,location_other,Night,199,30,2018-01-08,Monday,21,21:01:24,segment-913274067754539885_913_000_933_000_with_camera_labels.tfrecord
train,9142545919543484617_86_000_106_000,sunny,rain/storm,0.5098,0.0001,0.0021,0.0084,0.5098,0.4795,location_other,Day,197,30,2018-03-01,Thursday,10,10:41:12,segment-9142545919543484617_86_000_106_000_with_camera_labels.tfrecord
train,915935412356143375_1740_030_1760_030,sunny,sun/clear,0.8788,0.8788,0.0206,0.0051,0.061,0.0344,location_phx,Day,198,20,2017-10-25,Wednesday,16,16:37:55,segment-915935412356143375_1740_030_1760_030_with_camera_labels.tfrecord
train,9175749307679169289_5933_260_5953_260,sunny,rain/storm,0.8273,0.0276,0.0823,0.0604,0.8273,0.0023,location_phx,Night,196,30,2017-10-06,Friday,20,20:36:59,segment-9175749307679169289_5933_260_5953_260_with_camera_labels.tfrecord
train,9179922063516210200_157_000_177_000,sunny,rain/storm,0.8794,0.0075,0.0337,0.0271,0.8794,0.0522,location_other,Day,198,30,2018-03-19,Monday,9,09:29:36,segment-9179922063516210200_157_000_177_000_with_camera_labels.tfrecord
train,9250355398701464051_4166_132_4186_132,sunny,rain/storm,0.8089,0.1351,0.0352,0.0066,0.8089,0.0142,location_other,Day,198,20,2017-10-09,Monday,10,10:04:46,segment-9250355398701464051_4166_132_4186_132_with_camera_labels.tfrecord
train,9288629315134424745_4360_000_4380_000,sunny,rain/storm,0.9623,0.0056,0.0203,0.0039,0.9623,0.0079,location_sf,Day,199,20,2019-03-29,Friday,16,16:34:06,segment-9288629315134424745_4360_000_4380_000_with_camera_labels.tfrecord
train,9295161125729168140_1270_000_1290_000,sunny,cloudy/overcast,0.5179,0.1358,0.5179,0.0922,0.2518,0.0024,location_other,Night,199,30,2018-01-08,Monday,21,21:38:08,segment-9295161125729168140_1270_000_1290_000_with_camera_labels.tfrecord
train,9311322119128915594_5285_000_5305_000,sunny,sun/clear,0.9877,0.9877,0.0077,0.0011,0.0017,0.0018,location_phx,Day,199,40,2018-04-02,Monday,12,12:32:41,segment-9311322119128915594_5285_000_5305_000_with_camera_labels.tfrecord
train,9320169289978396279_1040_000_1060_000,sunny,rain/storm,0.611,0.0482,0.1847,0.0899,0.611,0.0661,location_sf,Night,198,30,2019-04-02,Tuesday,20,20:00:25,segment-9320169289978396279_1040_000_1060_000_with_camera_labels.tfrecord
train,9325580606626376787_4509_140_4529_140,sunny,sun/clear,0.7088,0.7088,0.0492,0.0048,0.1927,0.0445,location_phx,Day,198,20,2017-10-03,Tuesday,15,15:15:45,segment-9325580606626376787_4509_140_4529_140_with_camera_labels.tfrecord
train,9334364225104959137_661_000_681_000,sunny,rain/storm,0.5398,0.0212,0.0397,0.188,0.5398,0.2113,location_phx,Day,198,30,2018-02-14,Wednesday,16,16:49:05,segment-9334364225104959137_661_000_681_000_with_camera_labels.tfrecord
train,9350921499281634194_2403_251_2423_251,sunny,sun/clear,0.9815,0.9815,0.0079,0.0007,0.0052,0.0047,location_phx,Day,199,30,2017-10-15,Sunday,14,14:52:29,segment-9350921499281634194_2403_251_2423_251_with_camera_labels.tfrecord
train,9385013624094020582_2547_650_2567_650,sunny,sun/clear,0.8271,0.8271,0.033,0.0036,0.1081,0.0282,location_phx,Day,198,20,2017-10-15,Sunday,9,09:29:48,segment-9385013624094020582_2547_650_2567_650_with_camera_labels.tfrecord
train,9415086857375798767_4760_000_4780_000,sunny,rain/storm,0.9731,0.0001,0.0012,0.001,0.9731,0.0247,location_sf,Day,198,30,2019-05-14,Tuesday,11,11:07:30,segment-9415086857375798767_4760_000_4780_000_with_camera_labels.tfrecord
train,9465500459680839281_1100_000_1120_000,sunny,rain/storm,0.9342,0.0026,0.0298,0.0008,0.9342,0.0326,location_sf,Day,199,20,2019-04-01,Monday,12,12:50:34,segment-9465500459680839281_1100_000_1120_000_with_camera_labels.tfrecord
train,9509506420470671704_4049_100_4069_100,sunny,rain/storm,0.3605,0.2603,0.3144,0.0127,0.3605,0.0522,location_phx,Day,198,30,2017-11-13,Monday,15,15:19:04,segment-9509506420470671704_4049_100_4069_100_with_camera_labels.tfrecord
train,9521653920958139982_940_000_960_000,sunny,rain/storm,0.8411,0.0001,0.0018,0.0022,0.8411,0.1548,location_sf,Day,199,30,2019-05-14,Tuesday,19,19:16:52,segment-9521653920958139982_940_000_960_000_with_camera_labels.tfrecord
train,9529958888589376527_640_000_660_000,sunny,rain/storm,0.6494,0.0007,0.0129,0.0024,0.6494,0.3346,location_sf,Day,198,20,2019-05-15,Wednesday,14,14:38:10,segment-9529958888589376527_640_000_660_000_with_camera_labels.tfrecord
train,9547911055204230158_1567_950_1587_950,sunny,snow/frosty,0.3852,0.2352,0.0507,0.0214,0.3075,0.3852,location_phx,Day,198,30,2017-11-22,Wednesday,14,14:40:40,segment-9547911055204230158_1567_950_1587_950_with_camera_labels.tfrecord
train,9568394837328971633_466_365_486_365,sunny,sun/clear,0.988,0.988,0.0048,0.0005,0.0013,0.0054,location_phx,Day,199,30,2017-10-23,Monday,13,13:28:22,segment-9568394837328971633_466_365_486_365_with_camera_labels.tfrecord
train,9653249092275997647_980_000_1000_000,sunny,rain/storm,0.9521,0.0008,0.008,0.0033,0.9521,0.0358,location_sf,Day,199,30,2019-05-17,Friday,17,17:58:11,segment-9653249092275997647_980_000_1000_000_with_camera_labels.tfrecord
train,9654060644653474834_3905_000_3925_000,sunny,rain/storm,0.8368,0.0166,0.0388,0.0821,0.8368,0.0257,location_sf,Night,198,30,2018-03-01,Thursday,20,20:56:28,segment-9654060644653474834_3905_000_3925_000_with_camera_labels.tfrecord
train,9696413700515401320_1690_000_1710_000,sunny,snow/frosty,0.3976,0.0761,0.119,0.0821,0.3252,0.3976,location_other,Day,199,30,2018-01-09,Tuesday,10,10:31:20,segment-9696413700515401320_1690_000_1710_000_with_camera_labels.tfrecord
train,972142630887801133_642_740_662_740,sunny,sun/clear,0.9687,0.9687,0.0117,0.0006,0.0101,0.009,location_phx,Day,199,30,2017-10-06,Friday,16,16:32:33,segment-972142630887801133_642_740_662_740_with_camera_labels.tfrecord
train,9747453753779078631_940_000_960_000,sunny,rain/storm,0.5241,0.0078,0.1106,0.0243,0.5241,0.3332,location_sf,Day,198,20,2019-05-29,Wednesday,17,17:34:01,segment-9747453753779078631_940_000_960_000_with_camera_labels.tfrecord
train,9758342966297863572_875_230_895_230,sunny,rain/storm,0.728,0.1218,0.0361,0.0152,0.728,0.0989,location_other,Day,199,40,2017-10-05,Thursday,17,17:37:12,segment-9758342966297863572_875_230_895_230_with_camera_labels.tfrecord
train,9820553434532681355_2820_000_2840_000,sunny,snow/frosty,0.532,0.024,0.044,0.0042,0.3957,0.532,location_sf,Day,198,30,2019-05-08,Wednesday,10,10:34:14,segment-9820553434532681355_2820_000_2840_000_with_camera_labels.tfrecord
train,9907794657177651763_1126_570_1146_570,sunny,rain/storm,0.8311,0.0201,0.0883,0.0108,0.8311,0.0497,location_other,Day,199,20,2017-10-17,Tuesday,15,15:52:55,segment-9907794657177651763_1126_570_1146_570_with_camera_labels.tfrecord
train,990914685337955114_980_000_1000_000,sunny,rain/storm,0.9726,0.0001,0.0023,0.002,0.9726,0.023,location_sf,Day,198,30,2019-05-14,Tuesday,10,10:04:30,segment-990914685337955114_980_000_1000_000_with_camera_labels.tfrecord
train,9985243312780923024_3049_720_3069_720,sunny,sun/clear,0.9546,0.9546,0.0157,0.001,0.0158,0.0128,location_other,Day,199,20,2017-10-06,Friday,10,10:50:40,segment-9985243312780923024_3049_720_3069_720_with_camera_labels.tfrecord
val,10203656353524179475_7625_000_7645_000,sunny,sun/clear,0.9505,0.9505,0.0226,0.0052,0.013,0.0088,location_phx,Day,198,30,2018-04-02,Monday,9,09:53:34,segment-10203656353524179475_7625_000_7645_000_with_camera_labels.tfrecord
val,1024360143612057520_3580_000_3600_000,sunny,rain/storm,0.6332,0.0007,0.0126,0.0134,0.6332,0.3401,location_sf,Day,199,30,2019-03-27,Wednesday,18,18:17:33,segment-1024360143612057520_3580_000_3600_000_with_camera_labels.tfrecord
val,10247954040621004675_2180_000_2200_000,sunny,rain/storm,0.5349,0.0505,0.2289,0.0054,0.5349,0.1803,location_sf,Day,198,30,2019-03-28,Thursday,14,14:56:10,segment-10247954040621004675_2180_000_2200_000_with_camera_labels.tfrecord
val,10289507859301986274_4200_000_4220_000,sunny,rain/storm,0.9086,0.0005,0.0061,0.0048,0.9086,0.0801,location_sf,Day,198,30,2019-05-14,Tuesday,8,08:23:12,segment-10289507859301986274_4200_000_4220_000_with_camera_labels.tfrecord
val,10335539493577748957_1372_870_1392_870,sunny,cloudy/overcast,0.6007,0.1237,0.6007,0.1075,0.1664,0.0017,location_phx,Night,198,30,2017-10-23,Monday,19,19:17:25,segment-10335539493577748957_1372_870_1392_870_with_camera_labels.tfrecord
val,10359308928573410754_720_000_740_000,sunny,rain/storm,0.7732,0.0017,0.0126,0.0338,0.7732,0.1786,location_sf,Day,199,30,2019-01-15,Tuesday,10,10:30:02,segment-10359308928573410754_720_000_740_000_with_camera_labels.tfrecord
val,10448102132863604198_472_000_492_000,sunny,rain/storm,0.5467,0.0006,0.0076,0.3514,0.5467,0.0937,location_other,Day,183,28,2018-03-23,Friday,10,10:53:30,segment-10448102132863604198_472_000_492_000_with_camera_labels.tfrecord
val,10689101165701914459_2072_300_2092_300,sunny,rain/storm,0.9077,0.0018,0.0278,0.0134,0.9077,0.0492,location_phx,Dawn/Dusk,198,20,2017-10-01,Sunday,18,18:03:13,segment-10689101165701914459_2072_300_2092_300_with_camera_labels.tfrecord
val,1071392229495085036_1844_790_1864_790,sunny,sun/clear,0.9802,0.9802,0.0068,0.0002,0.0051,0.0078,location_phx,Day,198,40,2017-10-06,Friday,11,11:44:45,segment-1071392229495085036_1844_790_1864_790_with_camera_labels.tfrecord
val,10837554759555844344_6525_000_6545_000,sunny,cloudy/overcast,0.4566,0.1577,0.4566,0.0385,0.3314,0.0159,location_phx,Day,198,40,2018-04-01,Sunday,12,12:06:18,segment-10837554759555844344_6525_000_6545_000_with_camera_labels.tfrecord
val,10868756386479184868_3000_000_3020_000,sunny,rain/storm,0.8477,0.0107,0.0332,0.0406,0.8477,0.0678,location_sf,Day,199,30,2019-05-15,Wednesday,16,16:18:36,segment-10868756386479184868_3000_000_3020_000_with_camera_labels.tfrecord
val,11037651371539287009_77_670_97_670,sunny,rain/storm,0.4942,0.0726,0.3285,0.0766,0.4942,0.028,location_phx,Night,191,30,2017-10-13,Friday,18,18:25:00,segment-11037651371539287009_77_670_97_670_with_camera_labels.tfrecord
val,11048712972908676520_545_000_565_000,sunny,cloudy/overcast,0.4096,0.395,0.4096,0.0497,0.12,0.0257,location_phx,Day,199,30,2018-04-02,Monday,8,08:58:11,segment-11048712972908676520_545_000_565_000_with_camera_labels.tfrecord
